transaction_id,sender_account,receiver_account,amount,timestamp,device_id
TXN-00283,ACC-N0103,ACC-N0032,773.58,2026-01-06 23:24:55,DEV-de51c
TXN-00284,ACC-N0189,ACC-D0011,1100.62,2026-01-06 23:49:10,DEV-903c1
TXN-00285,ACC-N0051,ACC-N0062,4535.45,2026-01-07 00:14:01,DEV-5fb44
TXN-00286,ACC-N0060,ACC-N0107,3171.97,2026-01-07 00:17:45,DEV-a99cb
TXN-00287,ACC-N0021,ACC-N0220,1663.95,2026-01-07 00:43:33,DEV-1b5a6
TXN-00288,ACC-D0005,ACC-N0086,349.72,2026-01-07 00:48:34,DEV-8617d
TXN-00289,ACC-N0081,ACC-N0137,2669.48,2026-01-07 00:51:02,DEV-52c18
TXN-00290,ACC-N0228,ACC-N0269,120.05,2026-01-07 01:34:05,DEV-30283
TXN-00291,ACC-N0156,ACC-N0176,4198.23,2026-01-07 01:41:48,DEV-51efc
TXN-00292,ACC-D0002,ACC-N0193,187.61,2026-01-07 02:12:57,DEV-9f7fa
TXN-00293,ACC-N0114,ACC-N0067,4463.09,2026-01-07 02:47:14,DEV-5cf4a
TXN-00294,ACC-N0260,ACC-N0201,914.35,2026-01-07 03:35:48,DEV-d9e4f
TXN-00295,ACC-N0167,ACC-N0136,37.79,2026-01-07 03:54:07,DEV-193ea
TXN-00296,ACC-N0013,ACC-N0200,1236.42,2026-01-07 04:12:06,DEV-94ae1
TXN-00297,ACC-N0092,ACC-N0200,4897.32,2026-01-07 04:14:06,DEV-26bbf
TXN-00298,ACC-D0007,ACC-N0121,56.4,2026-01-07 04:27:12,DEV-735d0
TXN-00299,ACC-N0066,ACC-N0089,580.76,2026-01-07 06:38:24,DEV-be4fa
TXN-00300,ACC-N0126,ACC-N0061,3070.18,2026-01-07 08:10:29,DEV-8c913
TXN-00301,ACC-N0092,ACC-N0047,3728.51,2026-01-07 08:37:56,DEV-ceedd
TXN-00302,ACC-N0202,ACC-N0248,2446.66,2026-01-07 09:03:32,DEV-83cfa
TXN-00303,ACC-N0069,ACC-R0006,88.38,2026-01-07 09:14:58,DEV-6ef6c
TXN-00304,ACC-N0055,ACC-N0261,1478.32,2026-01-07 10:36:59,DEV-c1b28
TXN-00305,ACC-N0077,ACC-N0132,1016.91,2026-01-07 12:33:03,DEV-578cf
TXN-00306,ACC-N0259,ACC-N0049,2261.95,2026-01-07 12:59:57,DEV-87b6c
TXN-00307,ACC-D0005,ACC-N0086,297.59,2026-01-07 13:26:35,DEV-5fa18
TXN-00308,ACC-N0186,ACC-R0006,159.79,2026-01-07 13:29:23,DEV-24252
TXN-00309,ACC-N0056,ACC-D0012,4604.41,2026-01-07 13:32:07,DEV-84bcc
TXN-00310,ACC-N0046,ACC-N0128,4993.57,2026-01-07 13:45:00,DEV-2a385
TXN-00311,ACC-N0263,ACC-N0270,4163.66,2026-01-07 15:09:09,DEV-57e0b
TXN-00312,ACC-N0025,ACC-N0130,1653.35,2026-01-07 16:17:24,DEV-a27eb
TXN-00313,ACC-N0272,ACC-N0160,1548.84,2026-01-07 16:26:18,DEV-b0f62
TXN-00314,ACC-N0116,ACC-N0063,4198.65,2026-01-07 16:27:41,DEV-2074a
TXN-00315,ACC-N0208,ACC-N0115,2550.2,2026-01-07 16:46:20,DEV-cd9f1
TXN-00316,ACC-N0217,ACC-N0164,2093.26,2026-01-07 18:32:54,DEV-cbf40
TXN-00317,ACC-N0145,ACC-N0157,1675.29,2026-01-07 18:57:19,DEV-64d0e
TXN-00318,ACC-N0036,ACC-N0186,4467.57,2026-01-07 19:29:48,DEV-ceedd
TXN-00319,ACC-N0047,ACC-N0014,1207.78,2026-01-07 19:49:00,DEV-2c963
TXN-00320,ACC-N0173,ACC-N0189,1283.19,2026-01-07 19:55:35,DEV-e7a0d
TXN-00321,ACC-N0058,ACC-N0236,1028.17,2026-01-07 21:26:01,DEV-3f8a7
TXN-00322,ACC-N0201,ACC-N0060,3820.31,2026-01-07 21:43:19,DEV-2fafd
TXN-00323,ACC-N0249,ACC-N0255,2285.98,2026-01-07 21:47:17,DEV-cb234
TXN-00324,ACC-N0037,ACC-N0130,1087.34,2026-01-07 22:28:11,DEV-2a8db
TXN-00325,ACC-N0121,ACC-N0234,3627.7,2026-01-07 22:57:33,DEV-c6910
TXN-00326,ACC-N0072,ACC-N0200,3454.13,2026-01-08 00:27:27,DEV-277c5
TXN-00327,ACC-N0241,ACC-N0183,2333.44,2026-01-08 00:32:11,DEV-b0f62
TXN-00328,ACC-N0240,ACC-N0197,4009.71,2026-01-08 01:08:06,DEV-b0f62
TXN-00329,ACC-N0026,ACC-N0103,4660.73,2026-01-08 01:17:22,DEV-a2794
TXN-00330,ACC-D0002,ACC-N0106,196.18,2026-01-08 02:32:08,DEV-1d666
TXN-00331,ACC-N0031,ACC-N0195,3824.52,2026-01-08 02:46:35,DEV-b3b3b
TXN-00332,ACC-N0140,ACC-N0221,4863.05,2026-01-08 02:54:50,DEV-75564
TXN-00333,ACC-N0029,ACC-N0117,3153.01,2026-01-08 03:06:11,DEV-70777
TXN-00334,ACC-N0217,ACC-N0254,3803.1,2026-01-08 03:12:54,DEV-4be8a
TXN-00335,ACC-N0202,ACC-N0250,4384.83,2026-01-08 05:20:01,DEV-5c21a
TXN-00336,ACC-N0141,ACC-N0182,4370.14,2026-01-08 06:31:50,DEV-a2794
TXN-00337,ACC-N0106,ACC-N0177,2100.69,2026-01-08 06:36:14,DEV-2a385
TXN-00338,ACC-N0091,ACC-N0241,4038.12,2026-01-08 07:35:37,DEV-8617d
TXN-00339,ACC-N0101,ACC-N0117,3633.77,2026-01-08 07:42:39,DEV-a81fd
TXN-00340,ACC-N0052,ACC-N0016,3689.78,2026-01-08 07:48:52,DEV-4e0c4
TXN-00341,ACC-N0126,ACC-N0203,489.65,2026-01-08 08:10:53,DEV-8e06d
TXN-00342,ACC-N0213,ACC-N0215,3437.0,2026-01-08 08:32:08,DEV-50ca2
TXN-00343,ACC-N0091,ACC-N0041,4171.98,2026-01-08 08:54:48,DEV-de51c
TXN-00344,ACC-N0070,ACC-N0094,1931.5,2026-01-08 08:57:15,DEV-c45da
TXN-00345,ACC-N0228,ACC-D0011,1598.55,2026-01-08 09:16:33,DEV-9f7fa
TXN-00346,ACC-N0012,ACC-D0010,4296.52,2026-01-08 09:17:40,DEV-d9e4f
TXN-00347,ACC-N0205,ACC-N0208,1278.36,2026-01-08 09:49:50,DEV-db20d
TXN-00348,ACC-N0071,ACC-N0087,3461.09,2026-01-08 10:14:01,DEV-f3601
TXN-00349,ACC-N0076,ACC-N0031,2227.84,2026-01-08 10:21:27,DEV-cbf40
TXN-00350,ACC-N0199,ACC-N0068,3471.15,2026-01-08 10:35:12,DEV-312c6
TXN-00351,ACC-N0102,ACC-N0129,2691.79,2026-01-08 12:01:26,DEV-6b65e
TXN-00352,ACC-N0052,ACC-N0040,4896.84,2026-01-08 12:34:10,DEV-de51c
TXN-00353,ACC-N0132,ACC-D0006,632.34,2026-01-08 12:43:39,DEV-7a1bc
TXN-00354,ACC-N0224,ACC-N0043,3214.79,2026-01-08 12:50:28,DEV-2e576
TXN-00355,ACC-N0019,ACC-N0064,2554.6,2026-01-08 13:33:54,DEV-68f8b
TXN-00356,ACC-N0259,ACC-N0061,1868.46,2026-01-08 14:03:34,DEV-2e576
TXN-00357,ACC-N0246,ACC-N0098,1038.59,2026-01-08 15:12:48,DEV-8e06d
TXN-00358,ACC-N0116,ACC-N0189,2882.24,2026-01-08 16:02:23,DEV-798df
TXN-00359,ACC-N0035,ACC-N0163,4887.0,2026-01-08 16:43:00,DEV-9ada5
TXN-00360,ACC-N0108,ACC-N0171,540.76,2026-01-08 18:19:32,DEV-de51c
TXN-00361,ACC-N0097,ACC-N0209,1959.51,2026-01-08 18:29:29,DEV-798df
TXN-00362,ACC-N0203,ACC-N0128,684.22,2026-01-08 19:11:19,DEV-c7ace
TXN-00363,ACC-N0103,ACC-N0262,1233.68,2026-01-08 19:58:44,DEV-e146d
TXN-00364,ACC-N0116,ACC-N0061,3623.3,2026-01-08 20:00:13,DEV-b44f7
TXN-00365,ACC-N0249,ACC-N0246,1002.39,2026-01-08 20:00:43,DEV-c9052
TXN-00366,ACC-N0034,ACC-N0167,2053.21,2026-01-08 20:55:31,DEV-2fafd
TXN-00367,ACC-N0003,ACC-N0004,2605.65,2026-01-08 22:01:02,DEV-6d00f
TXN-00368,ACC-D0011,ACC-N0011,5127.49,2026-01-08 22:06:36,DEV-ccc8d
TXN-00369,ACC-N0062,ACC-N0144,4731.27,2026-01-08 22:19:47,DEV-b1be6
TXN-00370,ACC-N0077,ACC-N0141,3127.6,2026-01-08 22:46:36,DEV-5613c
TXN-00371,ACC-N0026,ACC-N0015,1387.35,2026-01-08 23:05:53,DEV-1f350
TXN-00372,ACC-N0036,ACC-N0154,156.53,2026-01-08 23:19:27,DEV-508f6
TXN-00373,ACC-N0166,ACC-N0269,3362.02,2026-01-08 23:22:27,DEV-2a21e
TXN-00374,ACC-N0036,ACC-N0128,3495.16,2026-01-08 23:37:53,DEV-edf24
TXN-00375,ACC-N0025,ACC-N0092,4580.09,2026-01-09 00:10:52,DEV-2c963
TXN-00376,ACC-D0011,ACC-N0130,6491.44,2026-01-09 00:24:59,DEV-5305e
TXN-00377,ACC-N0105,ACC-N0198,1231.22,2026-01-09 00:35:47,DEV-7822d
TXN-00378,ACC-D0004,ACC-N0113,500.0,2026-01-09 00:47:23,DEV-bcfbf
TXN-00379,ACC-N0081,ACC-N0148,4507.46,2026-01-09 01:23:59,DEV-b90a4
TXN-00380,ACC-N0130,ACC-N0230,1309.92,2026-01-09 01:48:31,DEV-26bbf
TXN-00381,ACC-N0051,ACC-N0241,3277.47,2026-01-09 02:16:35,DEV-c3ac2
TXN-00382,ACC-N0241,ACC-N0146,2453.48,2026-01-09 02:20:58,DEV-d1450
TXN-00383,ACC-N0009,ACC-N0057,3704.88,2026-01-09 02:45:20,DEV-96c10
TXN-00384,ACC-N0084,ACC-N0037,3534.07,2026-01-09 02:47:04,DEV-efe1a
TXN-00385,ACC-N0123,ACC-N0076,2114.2,2026-01-09 03:12:05,DEV-a817c
TXN-00386,ACC-D0007,ACC-N0244,134.4,2026-01-09 03:55:34,DEV-d0a6f
TXN-00387,ACC-N0114,ACC-N0014,3406.94,2026-01-09 04:14:45,DEV-772e2
TXN-00388,ACC-N0217,ACC-N0111,75.08,2026-01-09 04:34:14,DEV-1d666
TXN-00389,ACC-N0211,ACC-N0015,2130.18,2026-01-09 05:02:34,DEV-32453
TXN-00390,ACC-N0045,ACC-N0165,4061.7,2026-01-09 05:05:40,DEV-7951a
TXN-00391,ACC-N0077,ACC-N0158,1310.96,2026-01-09 06:12:36,DEV-c9052
TXN-00392,ACC-N0195,ACC-N0037,883.73,2026-01-09 06:19:53,DEV-6d00f
TXN-00393,ACC-N0129,ACC-N0187,4378.85,2026-01-09 07:06:36,DEV-87b6c
TXN-00394,ACC-N0105,ACC-N0021,2192.73,2026-01-09 07:12:53,DEV-5cc2a
TXN-00395,ACC-N0067,ACC-N0232,1683.97,2026-01-09 07:47:42,DEV-849a7
TXN-00396,ACC-N0064,ACC-N0153,4342.18,2026-01-09 07:52:56,DEV-5d854
TXN-00397,ACC-N0076,ACC-N0220,915.75,2026-01-09 08:07:26,DEV-c8956
TXN-00398,ACC-N0184,ACC-R0009,4322.58,2026-01-09 08:19:47,DEV-f15f6
TXN-00399,ACC-N0045,ACC-N0230,1575.46,2026-01-09 09:01:38,DEV-7aea1
TXN-00400,ACC-N0148,ACC-R0002,2521.17,2026-01-09 09:18:07,DEV-8bfe9
TXN-00401,ACC-N0188,ACC-N0264,541.02,2026-01-09 09:46:25,DEV-2a385
TXN-00402,ACC-N0111,ACC-N0185,3422.28,2026-01-09 10:49:16,DEV-50d8c
TXN-00403,ACC-N0186,ACC-N0032,1328.36,2026-01-09 11:15:21,DEV-638cd
TXN-00404,ACC-N0175,ACC-N0057,434.07,2026-01-09 11:20:47,DEV-5613c
TXN-00405,ACC-N0031,ACC-N0166,18.63,2026-01-09 11:58:02,DEV-94ae1
TXN-00406,ACC-N0157,ACC-N0225,1751.01,2026-01-09 12:04:28,DEV-b90a4
TXN-00407,ACC-N0129,ACC-N0100,1008.71,2026-01-09 12:17:56,DEV-94ae1
TXN-00408,ACC-N0249,ACC-N0037,4228.46,2026-01-09 12:22:49,DEV-d0333
TXN-00409,ACC-N0139,ACC-N0160,2904.43,2026-01-09 12:42:00,DEV-420db
TXN-00410,ACC-N0193,ACC-N0198,2637.59,2026-01-09 13:08:46,DEV-d0eb3
TXN-00411,ACC-N0037,ACC-N0229,3647.53,2026-01-09 13:15:24,DEV-385e9
TXN-00412,ACC-N0081,ACC-N0238,3036.35,2026-01-09 13:18:45,DEV-415e9
TXN-00413,ACC-N0040,ACC-N0187,4303.62,2026-01-09 13:26:37,DEV-1a414
TXN-00414,ACC-N0112,ACC-N0164,1289.72,2026-01-09 14:53:05,DEV-5613c
TXN-00415,ACC-N0112,ACC-N0151,3419.07,2026-01-09 15:07:08,DEV-cc147
TXN-00416,ACC-N0076,ACC-N0202,206.5,2026-01-09 15:20:21,DEV-dfbe1
TXN-00417,ACC-N0199,ACC-N0123,1312.69,2026-01-09 15:23:14,DEV-6b6e3
TXN-00418,ACC-N0244,ACC-N0242,3996.03,2026-01-09 15:59:57,DEV-84bcc
TXN-00419,ACC-N0231,ACC-N0271,1100.93,2026-01-09 16:08:41,DEV-50a2b
TXN-00420,ACC-N0084,ACC-N0160,4659.39,2026-01-09 16:28:58,DEV-1b5a6
TXN-00421,ACC-N0032,ACC-N0085,1597.07,2026-01-09 16:41:34,DEV-c034d
TXN-00422,ACC-N0180,ACC-N0269,678.08,2026-01-09 16:43:23,DEV-8bfe9
TXN-00423,ACC-N0245,ACC-N0211,4409.39,2026-01-09 17:54:18,DEV-5f8c9
TXN-00424,ACC-N0255,ACC-N0233,1817.78,2026-01-09 18:18:56,DEV-cc147
TXN-00425,ACC-N0260,ACC-N0106,3243.59,2026-01-09 18:26:36,DEV-7e8e5
TXN-00426,ACC-N0023,ACC-N0084,4750.32,2026-01-09 18:43:04,DEV-d0333
TXN-00427,ACC-N0265,ACC-N0081,4911.13,2026-01-09 18:43:52,DEV-6b6e3
TXN-00428,ACC-N0227,ACC-N0054,1484.5,2026-01-09 19:54:35,DEV-c766f
TXN-00429,ACC-N0089,ACC-N0189,2672.51,2026-01-09 20:54:49,DEV-5f8c9
TXN-00430,ACC-N0235,ACC-N0077,4846.62,2026-01-09 20:54:53,DEV-78027
TXN-00431,ACC-N0053,ACC-N0094,425.84,2026-01-09 21:01:22,DEV-b9588
TXN-00432,ACC-N0244,ACC-N0075,2950.99,2026-01-09 21:20:05,DEV-6ef6c
TXN-00433,ACC-N0159,ACC-N0143,4981.61,2026-01-09 21:32:19,DEV-d339b
TXN-00434,ACC-N0168,ACC-N0148,2756.89,2026-01-09 21:47:07,DEV-bec8d
TXN-00435,ACC-N0087,ACC-N0054,1749.85,2026-01-09 21:50:46,DEV-68f8b
TXN-00436,ACC-N0088,ACC-N0085,1653.06,2026-01-09 21:55:13,DEV-e6b42
TXN-00437,ACC-N0213,ACC-N0191,4825.75,2026-01-09 21:57:25,DEV-a3eb4
TXN-00438,ACC-N0200,ACC-N0167,1683.08,2026-01-09 22:09:19,DEV-2479d
TXN-00439,ACC-N0195,ACC-N0272,1814.4,2026-01-09 23:11:50,DEV-adcc6
TXN-00440,ACC-N0024,ACC-N0050,4558.84,2026-01-09 23:35:42,DEV-41c54
TXN-00441,ACC-D0011,ACC-N0228,9208.71,2026-01-09 23:41:34,DEV-9c09b
TXN-00442,ACC-N0046,ACC-N0037,3554.18,2026-01-09 23:53:49,DEV-a637c
TXN-00443,ACC-D0011,ACC-N0025,12235.64,2026-01-10 00:21:23,DEV-8617d
TXN-00444,ACC-N0163,ACC-N0130,3612.48,2026-01-10 00:22:22,DEV-55b6b
TXN-00445,ACC-N0201,ACC-N0175,3672.28,2026-01-10 00:23:09,DEV-9ada5
TXN-00446,ACC-N0182,ACC-R0005,2465.31,2026-01-10 00:27:26,DEV-8e06d
TXN-00447,ACC-N0210,ACC-N0205,278.88,2026-01-10 01:09:34,DEV-98379
TXN-00448,ACC-N0222,ACC-N0007,288.39,2026-01-10 01:30:13,DEV-5f8c9
TXN-00449,ACC-N0064,ACC-N0001,1859.11,2026-01-10 02:53:09,DEV-cfb70
TXN-00450,ACC-D0014,ACC-N0154,5000.0,2026-01-10 02:53:50,DEV-68f8b
TXN-00451,ACC-N0171,ACC-R0005,4239.67,2026-01-10 03:17:21,DEV-39484
TXN-00452,ACC-D0001,ACC-N0234,7551.16,2026-01-10 03:48:17,DEV-c1b28
TXN-00453,ACC-N0270,ACC-N0085,1397.46,2026-01-10 03:50:15,DEV-b2f7c
TXN-00454,ACC-N0066,ACC-N0235,4089.59,2026-01-10 03:51:47,DEV-ac375
TXN-00455,ACC-N0076,ACC-N0221,3810.27,2026-01-10 04:37:19,DEV-6836a
TXN-00456,ACC-N0220,ACC-N0037,4236.88,2026-01-10 05:20:19,DEV-2a385
TXN-00457,ACC-N0069,ACC-N0172,4780.81,2026-01-10 05:20:42,DEV-28ad5
TXN-00458,ACC-N0200,ACC-D0003,892.62,2026-01-10 05:24:35,DEV-b9588
TXN-00459,ACC-N0184,ACC-N0241,1114.98,2026-01-10 06:56:39,DEV-abec9
TXN-00460,ACC-N0139,ACC-N0029,1819.88,2026-01-10 06:59:54,DEV-87b6c
TXN-00461,ACC-N0097,ACC-N0224,1051.22,2026-01-10 07:17:10,DEV-94ae1
TXN-00462,ACC-N0201,ACC-N0242,919.3,2026-01-10 07:52:35,DEV-4e6cf
TXN-00463,ACC-N0079,ACC-N0233,659.0,2026-01-10 09:41:26,DEV-bbfc3
TXN-00464,ACC-N0267,ACC-N0087,55.85,2026-01-10 11:40:03,DEV-4be8a
TXN-00465,ACC-N0078,ACC-N0070,931.89,2026-01-10 12:03:49,DEV-3bd3b
TXN-00466,ACC-N0112,ACC-N0047,1078.4,2026-01-10 12:09:17,DEV-d9e4f
TXN-00467,ACC-N0008,ACC-N0186,1039.6,2026-01-10 12:27:10,DEV-420db
TXN-00468,ACC-N0017,ACC-N0078,966.17,2026-01-10 12:40:11,DEV-af441
TXN-00469,ACC-N0201,ACC-N0226,2970.92,2026-01-10 13:42:07,DEV-c3ac2
TXN-00470,ACC-N0024,ACC-N0237,2130.32,2026-01-10 13:54:08,DEV-a5bc8
TXN-00471,ACC-N0022,ACC-N0075,3967.35,2026-01-10 14:17:52,DEV-29ab2
TXN-00472,ACC-N0129,ACC-N0100,1199.41,2026-01-10 14:20:51,DEV-193ea
TXN-00473,ACC-N0105,ACC-N0183,1074.59,2026-01-10 14:36:12,DEV-273e2
TXN-00474,ACC-D0008,ACC-N0243,37.91,2026-01-10 14:54:40,DEV-30283
TXN-00475,ACC-N0090,ACC-N0071,4197.54,2026-01-10 15:26:45,DEV-68f8b
TXN-00476,ACC-N0100,ACC-N0069,1538.63,2026-01-10 15:41:01,DEV-db20d
TXN-00477,ACC-N0090,ACC-N0190,3824.44,2026-01-10 15:48:29,DEV-7f1cb
TXN-00478,ACC-N0097,ACC-N0218,2851.88,2026-01-10 16:03:05,DEV-a2794
TXN-00479,ACC-N0224,ACC-N0267,3135.63,2026-01-10 16:20:26,DEV-28ce0
TXN-00480,ACC-N0266,ACC-N0195,258.86,2026-01-10 17:13:05,DEV-a2646
TXN-00481,ACC-N0148,ACC-N0013,1386.95,2026-01-10 17:36:12,DEV-735d0
TXN-00482,ACC-N0054,ACC-N0273,1640.32,2026-01-10 18:23:40,DEV-aa99e
TXN-00483,ACC-N0064,ACC-N0247,2746.36,2026-01-10 18:56:20,DEV-79ace
TXN-00484,ACC-N0027,ACC-N0130,1824.24,2026-01-10 19:04:38,DEV-db79f
TXN-00485,ACC-N0061,ACC-N0184,1854.23,2026-01-10 19:40:40,DEV-847ca
TXN-00486,ACC-N0264,ACC-N0075,2752.27,2026-01-10 20:52:07,DEV-dbde5
TXN-00487,ACC-N0041,ACC-N0138,1080.85,2026-01-10 21:04:57,DEV-bc410
TXN-00488,ACC-N0225,ACC-N0119,680.08,2026-01-10 21:09:42,DEV-70777
TXN-00489,ACC-N0144,ACC-N0043,2333.02,2026-01-10 21:19:45,DEV-94d3d
TXN-00490,ACC-N0101,ACC-N0013,4722.88,2026-01-10 21:57:29,DEV-5cc2a
TXN-00491,ACC-N0159,ACC-N0200,3785.5,2026-01-10 22:06:00,DEV-bc410
TXN-00492,ACC-N0239,ACC-N0250,2362.67,2026-01-10 22:28:33,DEV-5062a
TXN-00493,ACC-N0072,ACC-N0095,3675.06,2026-01-10 23:05:15,DEV-de51c
TXN-00494,ACC-N0235,ACC-N0226,3601.62,2026-01-11 00:16:49,DEV-735d0
TXN-00495,ACC-N0001,ACC-N0169,3754.19,2026-01-11 00:33:22,DEV-3cfd3
TXN-00496,ACC-N0046,ACC-N0033,2019.45,2026-01-11 00:44:51,DEV-32453
TXN-00497,ACC-N0266,ACC-N0221,3432.06,2026-01-11 00:51:27,DEV-bec8d
TXN-00498,ACC-N0155,ACC-R0010,1800.37,2026-01-11 01:16:16,DEV-94d3d
TXN-00499,ACC-N0023,ACC-N0154,2377.66,2026-01-11 02:11:52,DEV-2a21e
TXN-00500,ACC-N0177,ACC-N0004,4424.83,2026-01-11 02:28:59,DEV-4ed8b
TXN-00501,ACC-N0258,ACC-R0009,3311.28,2026-01-11 03:21:58,DEV-798df
TXN-00502,ACC-D0012,ACC-N0048,188.06,2026-01-11 03:28:02,DEV-30283
TXN-00503,ACC-D0013,ACC-N0187,62.95,2026-01-11 03:33:14,DEV-d0333
TXN-00504,ACC-N0206,ACC-N0063,990.8,2026-01-11 03:56:37,DEV-4b510
TXN-00505,ACC-N0026,ACC-N0094,202.12,2026-01-11 04:27:28,DEV-b9f9f
TXN-00506,ACC-N0056,ACC-N0067,3161.67,2026-01-11 04:36:24,DEV-50d8c
TXN-00507,ACC-N0001,ACC-N0202,4007.75,2026-01-11 04:38:44,DEV-2ab16
TXN-00508,ACC-N0111,ACC-N0161,1092.62,2026-01-11 05:11:17,DEV-bc801
TXN-00509,ACC-N0057,ACC-N0087,4476.34,2026-01-11 06:02:28,DEV-3bd3b
TXN-00510,ACC-N0159,ACC-N0077,467.56,2026-01-11 06:15:19,DEV-dfbe1
TXN-00511,ACC-N0047,ACC-N0272,3475.64,2026-01-11 06:22:56,DEV-40378
TXN-00512,ACC-N0031,ACC-N0020,1865.29,2026-01-11 08:08:10,DEV-200ac
TXN-00513,ACC-N0217,ACC-R0012,4513.05,2026-01-11 08:45:21,DEV-9f7fa
TXN-00514,ACC-N0266,ACC-N0023,652.64,2026-01-11 08:52:15,DEV-cfb70
TXN-00515,ACC-N0236,ACC-N0013,664.85,2026-01-11 08:59:03,DEV-4b510
TXN-00516,ACC-N0006,ACC-N0036,619.04,2026-01-11 09:06:59,DEV-277c5
TXN-00517,ACC-N0083,ACC-N0096,4968.93,2026-01-11 09:44:07,DEV-f3601
TXN-00518,ACC-N0172,ACC-N0225,3661.95,2026-01-11 09:44:38,DEV-7822d
TXN-00519,ACC-N0267,ACC-N0062,3616.49,2026-01-11 10:21:43,DEV-b1184
TXN-00520,ACC-N0164,ACC-N0133,1388.69,2026-01-11 10:24:09,DEV-cfb70
TXN-00521,ACC-N0259,ACC-N0054,2874.68,2026-01-11 10:29:06,DEV-94ae1
TXN-00522,ACC-N0005,ACC-N0126,4978.76,2026-01-11 11:09:28,DEV-96c10
TXN-00523,ACC-N0224,ACC-N0122,3504.04,2026-01-11 11:19:19,DEV-64d0e
TXN-00524,ACC-N0100,ACC-R0001,2329.78,2026-01-11 12:29:25,DEV-52c18
TXN-00525,ACC-N0112,ACC-N0128,1028.58,2026-01-11 12:29:38,DEV-5352c
TXN-00526,ACC-N0083,ACC-N0069,769.26,2026-01-11 12:55:58,DEV-5d854
TXN-00527,ACC-N0118,ACC-N0207,1384.56,2026-01-11 13:26:13,DEV-db20d
TXN-00528,ACC-N0246,ACC-N0110,2450.45,2026-01-11 13:44:25,DEV-5352c
TXN-00529,ACC-N0031,ACC-N0215,1272.53,2026-01-11 14:01:04,DEV-79ace
TXN-00530,ACC-N0063,ACC-N0104,3993.62,2026-01-11 14:25:15,DEV-cbf40
TXN-00531,ACC-N0149,ACC-N0021,4203.51,2026-01-11 14:40:39,DEV-4be8a
TXN-00532,ACC-N0272,ACC-N0085,3927.94,2026-01-11 14:53:32,DEV-7515c
TXN-00533,ACC-N0080,ACC-N0028,401.65,2026-01-11 16:03:37,DEV-a637c
TXN-00534,ACC-N0082,ACC-N0226,778.05,2026-01-11 16:18:56,DEV-5cb8a
TXN-00535,ACC-N0234,ACC-N0078,3187.18,2026-01-11 17:00:51,DEV-8b695
TXN-00536,ACC-N0014,ACC-N0192,4045.17,2026-01-11 17:18:51,DEV-98379
TXN-00537,ACC-N0016,ACC-N0079,37.28,2026-01-11 17:22:48,DEV-df11e
TXN-00538,ACC-N0146,ACC-N0052,2459.32,2026-01-11 17:36:21,DEV-39484
TXN-00539,ACC-N0059,ACC-N0091,1128.24,2026-01-11 17:47:22,DEV-adcc6
TXN-00540,ACC-N0203,ACC-N0193,1076.76,2026-01-11 18:02:14,DEV-33a7b
TXN-00541,ACC-N0093,ACC-D0010,3611.14,2026-01-11 18:21:49,DEV-b3b3b
TXN-00542,ACC-N0086,ACC-N0048,4082.91,2026-01-11 18:43:34,DEV-a817c
TXN-00543,ACC-N0011,ACC-N0185,4338.17,2026-01-11 18:57:47,DEV-df11e
TXN-00544,ACC-N0170,ACC-N0005,2927.24,2026-01-11 19:24:05,DEV-5305e
TXN-00545,ACC-N0239,ACC-N0235,3343.31,2026-01-11 20:48:01,DEV-347bf
TXN-00546,ACC-N0061,ACC-N0238,1044.03,2026-01-11 21:57:08,DEV-2c936
TXN-00547,ACC-N0172,ACC-N0044,1017.43,2026-01-11 22:41:33,DEV-2e576
TXN-00548,ACC-N0137,ACC-N0253,4126.38,2026-01-11 22:53:21,DEV-b6c14
TXN-00549,ACC-N0190,ACC-N0050,3086.49,2026-01-11 23:28:16,DEV-5f8c9
TXN-00550,ACC-N0058,ACC-N0135,560.48,2026-01-12 00:02:32,DEV-8c7cb
TXN-00551,ACC-N0026,ACC-N0031,682.49,2026-01-12 01:06:48,DEV-5d854
TXN-00552,ACC-N0094,ACC-N0093,237.95,2026-01-12 02:20:10,DEV-de51c
TXN-00553,ACC-N0128,ACC-N0004,3084.52,2026-01-12 02:20:52,DEV-55b6b
TXN-00554,ACC-N0114,ACC-N0073,1096.69,2026-01-12 02:35:52,DEV-d339b
TXN-00555,ACC-N0095,ACC-N0066,49.49,2026-01-12 02:45:09,DEV-8de15
TXN-00556,ACC-N0117,ACC-N0180,3136.23,2026-01-12 03:03:06,DEV-e6817
TXN-00557,ACC-N0220,ACC-N0004,2157.93,2026-01-12 03:56:12,DEV-94d3d
TXN-00558,ACC-N0028,ACC-N0176,3353.7,2026-01-12 04:59:56,DEV-ceedd
TXN-00559,ACC-N0119,ACC-N0036,4829.93,2026-01-12 05:49:53,DEV-9ada5
TXN-00560,ACC-N0241,ACC-N0025,180.04,2026-01-12 05:59:09,DEV-389bd
TXN-00561,ACC-N0223,ACC-N0233,4226.16,2026-01-12 06:01:51,DEV-75cfa
TXN-00562,ACC-N0040,ACC-N0003,911.16,2026-01-12 06:39:54,DEV-41496
TXN-00563,ACC-N0138,ACC-N0150,1951.13,2026-01-12 06:55:31,DEV-5c44c
TXN-00564,ACC-N0009,ACC-N0056,4593.74,2026-01-12 07:00:10,DEV-34f8a
